id,x0,x1,x2,fitness8,fitness6.5,fitness5,fitness6,fitness4,fitness5.5,fitness8.5,fitness9,fitness9.5,fitness10,fitness7.5,fitness7,fitness4.5,fitness3.5,fitness2.5,fitness2,fitness0.5,fitness1,fitness1.5
180286,1.6683,5.10614,8.58461,NA,NA,NA,NA,NA,NA,NA,-0.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180519,0.308633,6.56754,9.76144,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180795,1.63091,6.61983,8.86941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057,NA,NA,NA,NA,NA,NA,NA,NA
180816,2.37042,8.40727,9.92283,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181197,2.41632,9.25947,9.06131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314,NA,NA,NA,NA,NA,NA,NA,NA
181208,2.51001,9.95251,7.9052,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181443,3.07598,9.97606,7.09259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.044,NA,NA,NA,NA,NA,NA,NA,NA
181722,1.22383,9.99993,7.72239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455,NA,NA,NA,NA,NA,NA,NA
181866,0.966852,10.0123,8.81391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016,NA,NA,NA,NA,NA,NA,NA,NA
182022,0.945692,8.90378,7.95972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353,NA,NA,NA,NA,NA,NA,NA,NA
182342,0.884045,8.23674,8.38946,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182588,1.02783,7.5171,8.91326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534,NA,NA,NA,NA,NA,NA,NA
182618,3.48159,7.07135,8.43235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.397,NA,NA,NA,NA,NA,NA,NA
182836,3.59165,6.58512,6.88189,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183013,3.94739,7.11326,7.25615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675,NA,NA,NA,NA,NA,NA,NA
183376,4.01977,6.94349,7.42215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA
183600,4.22391,6.84886,7.54191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA
183782,3.70759,6.46903,7.38142,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183850,4.92658,6.26172,7.67695,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184192,4.87227,6.54835,7.6601,NA,NA,NA,NA,NA,-0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184354,4.04449,5.76234,9.05161,NA,NA,NA,-0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184565,5.13417,3.42259,9.1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027,NA,NA,NA,NA,NA,NA,NA,NA
184674,5.75497,4.02266,8.20389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448,NA,NA,NA,NA,NA,NA,NA,NA
184961,5.96592,3.71369,7.57931,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185031,8.18191,5.6906,7.97585,NA,NA,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185294,7.76233,4.35604,8.33771,NA,NA,NA,NA,NA,NA,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185497,7.86397,6.43167,7.94468,NA,NA,NA,NA,NA,NA,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185679,7.86979,5.77157,7.75986,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185975,7.97213,6.36854,7.01892,NA,NA,NA,NA,NA,NA,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186014,8.02251,6.26947,8.07416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA
186268,8.09152,6.04668,9.69608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,NA,NA,NA,NA,NA,NA,NA,NA
186545,5.65265,7.61486,9.97238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036,NA,NA,NA,NA,NA,NA,NA,NA
186607,7.51721,7.32389,8.86262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.748,NA,NA,NA,NA,NA,NA,NA,NA
186874,6.85536,8.49132,8.94492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499,NA,NA,NA,NA,NA,NA,NA,NA
187126,6.64206,8.54263,8.48993,NA,0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187339,7.64323,8.85244,9.34204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.336,NA,NA,NA,NA,NA,NA,NA
187460,8.49897,9.96097,9.63305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114,NA,NA,NA,NA,NA,NA,NA
187775,8.19707,8.43474,9.42058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA
187992,8.34141,9.10465,9.34642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154,NA,NA,NA,NA,NA,NA,NA
188085,8.13122,8.90603,8.18205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA
188227,8.41234,7.89517,8.08592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA
188532,9.29798,7.61439,8.40098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA
188623,8.38556,8.27176,7.40755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821,NA,NA,NA,NA,NA,NA,NA,NA
188925,7.45667,7.7898,5.7455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316,NA,NA,NA,NA,NA,NA,NA
189006,8.23105,5.42403,4.93149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117,NA,NA,NA,NA,NA,NA,NA,NA
189304,8.18118,4.86033,4.47634,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189460,8.06169,4.11603,4.68751,NA,NA,NA,NA,NA,NA,NA,NA,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189780,7.65427,4.9931,3.76826,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189996,7.5139,5.75021,4.90695,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190051,6.93115,7.38297,6.77748,NA,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190368,7.03429,8.10455,7.3934,NA,NA,NA,NA,NA,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190421,6.98453,8.16054,4.88911,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190788,6.76577,8.63201,3.79357,NA,NA,NA,NA,NA,NA,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190872,7.82222,8.78611,4.10882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA
191121,7.40748,7.63106,4.13699,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191397,7.32485,7.75257,2.81443,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191439,7.66362,7.37468,3.15156,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191731,8.99629,7.35668,4.73661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA
191982,9.12293,8.41438,5.28704,NA,-0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192085,9.60199,8.1662,5.4475,0.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192340,10.0574,7.93901,4.30161,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192486,9.70999,8.11619,5.69076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
192626,8.92071,7.95132,5.34294,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192868,9.08952,8.46127,7.27958,0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193094,8.91635,8.98565,6.9147,NA,NA,NA,-0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193392,7.86581,8.51375,7.92295,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193539,7.50769,6.57719,6.80338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA
193672,7.34769,7.39731,7.5502,NA,NA,NA,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193948,8.56473,7.63013,7.27159,NA,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194081,8.72343,7.81911,7.70054,NA,NA,NA,NA,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194232,9.52265,7.88335,7.14284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA
194404,9.51642,7.46521,6.41712,NA,NA,NA,NA,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194624,8.87586,6.62678,6.57967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301,NA,NA
194817,8.80524,5.85273,8.3848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221,NA,NA
195153,10.0332,7.17456,7.84038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465,NA,NA
195325,8.62319,6.31061,6.67031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275,NA
195488,9.36927,6.17057,8.01197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223,NA
195639,8.87187,6.15448,7.40919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313,NA
195968,8.6064,6.84097,9.26183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381,NA
196149,8.62468,7.59215,9.60969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,NA,NA
196287,6.66675,8.43196,9.6997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269,NA,NA
196501,7.15927,8.02854,8.62856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767,NA,NA
196796,7.6992,8.05031,8.06246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.946,NA
196879,8.17837,6.40557,7.32526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457,NA,NA,NA
197042,7.99825,7.00765,6.92103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247
197383,7.28622,7.53893,7.19755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.896,NA,NA,NA
197401,6.39352,6.401,7.00789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA
197646,6.80821,7.26273,8.19848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.703,NA,NA
197888,8.15402,8.33926,8.16052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348,NA
198154,7.37455,8.22359,10.1561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442,NA
198324,7.40684,7.2377,9.31711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534,NA,NA,NA,NA
198439,6.9006,8.40995,9.01795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA
198652,6.04296,7.63296,7.6495,NA,NA,NA,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198808,7.10427,7.86112,8.5693,NA,NA,NA,NA,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199002,7.33265,7.60001,6.3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA
199282,5.78779,9.19677,8.26499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,NA,NA,NA,NA,NA,NA
199514,7.96687,7.55116,7.57042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA
199754,8.19978,6.70603,7.52576,NA,NA,NA,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200000,5.12821,9.28395,5.18625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.433,NA,NA,NA,NA,NA
