id,x0,x1,x2,fitness4.5,fitness4,fitness5,fitness3.5,fitness2.5,fitness3,fitness2,fitness0.5,fitness-1,fitness-1.5,fitness-2,fitness-3,fitness-2.5,fitness-0.5,fitness0,fitness1.5,fitness1,fitness-3.5,fitness-4,fitness-4.5,fitness-5
130056,0.424958,-1.57453,-1.93453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.434,NA,NA,NA,NA,NA,NA,NA,NA
130310,-0.346311,-1.96823,-0.388601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793.251,NA,NA,NA,NA,NA,NA,NA
130482,-0.88172,-1.39277,-0.49779,NA,NA,NA,NA,NA,NA,NA,1004.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130637,-1.18062,-1.61897,-0.56744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.948,NA,NA,NA,NA,NA,NA,NA
130804,-1.58169,-1.45231,-0.622823,NA,NA,NA,NA,NA,NA,NA,NA,NA,9424.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131001,-0.186398,-0.743679,-1.97245,NA,NA,NA,NA,NA,NA,NA,1275.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131206,-0.194669,0.721118,-2.83815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.55,NA,NA,NA,NA
131407,-1.42016,0.321488,-1.2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.672,NA,NA,NA,NA,NA,NA,NA
131743,-1.29092,-0.939189,-3.36098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1413.643,NA,NA,NA,NA,NA,NA,NA
131979,-1.74967,-1.28799,-2.86675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-133.573,NA,NA,NA,NA,NA,NA,NA
132108,-0.585102,-1.64531,-2.62345,NA,NA,NA,NA,NA,NA,NA,NA,155.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132213,-2.5664,-0.826567,-2.10464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289.122,NA,NA,NA,NA,NA,NA,NA
132491,-0.374377,-0.164648,-0.962933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1324.793,NA,NA,NA,NA
132660,-0.0105932,0.753399,-1.25119,NA,NA,NA,NA,NA,NA,-102.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132845,-0.823319,-0.198159,-0.852827,NA,NA,NA,NA,NA,NA,NA,5468.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133119,-0.0539358,0.311388,0.659416,NA,NA,NA,NA,NA,NA,NA,-175.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133341,-0.0480777,0.716207,0.270044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.439,NA,NA,NA,NA,NA,NA
133433,-1.10634,-1.36301,0.446622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.837,NA,NA,NA,NA,NA,NA
133792,-1.04567,-0.793056,2.85688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.74,NA,NA,NA,NA,NA,NA,NA
133959,-1.13285,-2.34799,3.40712,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134069,-2.19141,-2.05642,2.92739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.592,NA,NA,NA
134254,-1.23965,-2.69771,4.81229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.833,NA,NA,NA,NA,NA,NA,NA,NA,NA
134487,-2.54729,-2.56494,4.15585,NA,NA,NA,NA,NA,NA,NA,NA,NA,633.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134753,-3.71572,-1.87808,4.98385,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134970,-4.39059,-1.20766,4.78694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.931,NA,NA,NA,NA,NA,NA
135184,-3.08214,-1.62426,4.28913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.372,NA,NA,NA,NA,NA,NA
135277,-2.93659,-1.82431,3.76225,NA,NA,NA,NA,NA,NA,NA,NA,182.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135582,-2.98513,-1.28654,3.63938,NA,NA,NA,NA,NA,NA,NA,NA,569.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135748,-1.66117,0.157834,3.2141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.495,NA,NA,NA,NA,NA,NA,NA
135925,-0.994745,-0.292819,2.57378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.488,NA,NA,NA,NA,NA,NA
136089,-1.99704,-0.916547,2.01577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.503,NA,NA,NA,NA,NA,NA,NA
136349,-2.91161,-2.49274,2.62808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.217,NA,NA,NA,NA,NA,NA
136453,-3.40432,-2.42513,4.20894,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136764,-4.54248,-0.985594,4.44623,NA,NA,NA,NA,NA,NA,NA,NA,732.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136845,-3.5138,-1.43488,4.06588,NA,NA,NA,NA,NA,NA,NA,NA,227.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137007,-4.23036,-1.64653,2.83984,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137394,-3.91222,-3.54017,2.88596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.516,NA,NA,NA,NA,NA,NA,NA
137464,-4.85682,-2.71002,2.3064,NA,NA,NA,NA,NA,NA,NA,NA,88.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137610,-3.54628,-1.3754,2.40486,NA,NA,NA,NA,NA,NA,NA,NA,126.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137976,-2.21424,-0.806932,2.42583,NA,NA,NA,NA,NA,NA,NA,NA,535.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138024,-3.10961,0.253912,2.98547,NA,NA,NA,NA,NA,NA,NA,NA,16.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138321,-3.63684,-1.63745,2.28007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.397,NA,NA,NA,NA,NA,NA
138486,-3.36579,-0.982602,1.95504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.043,NA,NA,NA,NA,NA,NA,NA
138725,-4.01501,-0.465497,1.31358,NA,NA,NA,NA,NA,NA,NA,NA,25.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138929,-4.07522,-0.0295355,1.30563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139102,-2.94651,0.214223,-0.171665,NA,NA,NA,NA,NA,NA,NA,NA,65.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139214,-1.99226,0.906408,-0.151914,NA,NA,NA,NA,NA,NA,NA,NA,NA,2119.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139541,-1.55007,0.344218,-0.47907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139677,-2.71068,-0.103828,-0.989215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.537,NA,NA,NA,NA,NA,NA,NA,NA
139812,-2.0057,-0.405173,0.173724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140122,-0.961208,-0.776832,-1.65638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4754.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140295,-0.504087,-0.527606,-1.86786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.328,NA,NA,NA,NA,NA,NA,NA,NA,NA
140548,-0.779843,0.801044,-1.53913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505.602,NA,NA,NA
140754,-1.18638,2.08869,0.46527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.792,NA,NA,NA,NA,NA,NA,NA,NA,NA
140889,0.906933,4.39833,0.334688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.993,NA,NA,NA,NA,NA,NA,NA,NA,NA
141102,1.54378,2.66672,-0.344652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.407,NA
141267,-0.229894,1.05779,-0.67066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.923,NA,NA,NA,NA,NA,NA,NA,NA
141431,-0.521903,2.36311,-1.74992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141703,-0.619311,2.52556,-0.930801,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141939,-0.90226,2.63061,-1.11596,NA,NA,NA,NA,NA,NA,NA,NA,23.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142131,-1.57153,0.689239,-0.71595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2512.219,NA,NA,NA,NA,NA,NA
142271,-1.62378,-0.939737,0.36521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4245.849,NA,NA,NA,NA,NA,NA,NA
142401,-2.15498,0.0367932,0.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142790,-2.12694,-0.478535,-0.115253,NA,NA,NA,NA,NA,NA,NA,NA,669.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142872,-2.57067,-2.8159,-1.41005,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143092,-2.94281,-2.64046,-1.55575,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143269,-3.12444,-2.62725,-2.54082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.38,NA,NA,NA,NA,NA,NA,NA
143594,-4.37014,-1.96313,-2.50212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.498,NA,NA,NA,NA,NA,NA,NA
143693,-4.41396,0.226176,-1.28426,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143892,-3.53699,-0.135783,-1.7067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.04,NA,NA,NA,NA,NA,NA,NA
144102,-3.19366,-1.75519,-1.27351,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144308,-3.87414,-1.32686,0.165214,NA,NA,NA,NA,NA,NA,NA,NA,474.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144487,-1.5992,-1.39116,0.510342,NA,NA,NA,NA,NA,NA,NA,NA,NA,1769.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144660,-1.06289,-1.51942,1.75894,NA,NA,NA,NA,NA,NA,NA,NA,735.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144943,0.712888,-1.14325,1.87029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.295,NA,NA,NA,NA,NA,NA,NA
145063,1.9348,-0.0128465,1.98372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.744,NA,NA,NA,NA,NA,NA,NA
145360,2.64503,0.96368,2.76546,NA,NA,NA,NA,NA,NA,NA,NA,142.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145480,3.12841,0.539408,3.37452,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145665,4.23971,1.72421,2.30777,NA,NA,NA,NA,NA,NA,NA,NA,243.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145937,4.77382,1.00323,2.716,NA,NA,NA,NA,NA,NA,NA,159.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146126,4.46116,0.549051,2.53698,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146348,4.59272,0.770257,1.86203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146437,3.57316,-0.176496,1.24481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.523,NA,NA,NA
146782,4.83934,-0.727831,3.5063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146866,4.29505,-1.55021,2.9157,NA,NA,NA,NA,NA,NA,NA,NA,NA,1385.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147003,4.66306,-1.24444,4.77924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4319.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147287,4.96957,-1.96588,4.40425,NA,NA,NA,NA,NA,NA,NA,NA,597.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147429,3.18766,-0.610204,4.72633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3957.591,NA,NA,NA,NA,NA,NA,NA
147670,3.20334,-0.523546,4.40222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.518,NA,NA,NA,NA,NA,NA
147974,3.31169,-0.550926,4.85772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700.821,NA,NA,NA,NA,NA,NA,NA
148153,2.99573,-1.21507,4.68816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.033,NA,NA,NA,NA,NA,NA,NA,NA,NA
148222,2.41415,-0.537374,4.21912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.031,NA,NA,NA,NA,NA,NA,NA,NA
148580,3.59293,0.359157,2.37669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.839,NA,NA,NA,NA,NA,NA
148693,4.63202,1.19388,3.86863,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148889,4.008,1.93533,3.48397,NA,NA,NA,NA,NA,NA,NA,3.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149151,4.96176,2.43445,3.99943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.539,NA,NA,NA,NA,NA,NA,NA
149332,4.78653,2.03405,3.30277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.715,NA,NA,NA,NA,NA,NA
149458,4.65276,2.22218,2.75118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.468,NA,NA,NA,NA,NA,NA
149668,4.0071,1.56054,3.15005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.045,NA,NA,NA,NA,NA,NA,NA
149865,3.00421,1.46076,4.67146,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150113,2.85047,1.71378,4.68966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150294,4.90296,0.333015,4.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150508,4.20902,-0.0341948,4.33863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150678,3.94123,-0.66836,4.34862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.487,NA,NA,NA,NA,NA,NA,NA,NA,NA
150818,3.93623,-1.55265,3.32044,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151018,4.99069,-1.92334,4.9297,NA,NA,NA,NA,NA,NA,NA,NA,NA,8250.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151363,4.8767,-2.60839,4.65496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.943,NA,NA,NA,NA,NA,NA,NA,NA,NA
151430,3.80251,-4.13067,4.42242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.108,NA,NA,NA,NA,NA,NA,NA,NA,NA
151760,4.89993,-4.59531,4.19103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470.163,NA,NA,NA,NA,NA,NA,NA,NA
151889,4.54347,-4.16734,4.20113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.884,NA,NA,NA,NA,NA,NA,NA,NA
152059,2.17996,-3.75521,4.65065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.745,NA,NA,NA,NA,NA,NA,NA,NA
152286,2.89902,-1.90137,1.87835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.638,NA,NA,NA,NA,NA,NA,NA,NA
152566,3.17547,-1.88436,-0.0505923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.723,NA,NA
152709,3.03017,-1.34462,1.32982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.776,NA,NA
152990,2.67588,-2.38299,3.44673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.309,NA,NA,NA
153074,3.12533,-0.833358,1.89136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.417,NA,NA,NA,NA,NA,NA,NA,NA,NA
153380,4.48473,-0.856495,0.207997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.229,NA
153508,3.74629,-2.77078,-0.998433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
153695,4.41124,-2.46927,-1.34921,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153903,4.12632,-2.43098,-2.36386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.103,NA,NA,NA,NA,NA,NA,NA,NA
154124,4.32642,-1.20848,-0.356133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.016,NA,NA,NA,NA,NA,NA,NA,NA
154365,4.6823,-0.388082,-0.175671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154425,4.67106,-0.269685,-0.707765,NA,NA,NA,NA,NA,NA,NA,NA,NA,10473.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154712,4.81766,1.02884,-1.42385,NA,NA,NA,NA,NA,NA,NA,NA,669.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154908,4.84782,-0.00187116,0.315578,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155126,4.2599,-1.49685,-0.982673,NA,NA,NA,NA,NA,NA,NA,NA,7747.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155225,3.58594,-2.62051,-0.846381,NA,NA,NA,NA,NA,NA,NA,NA,258.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155558,3.15755,-3.59235,-0.662259,NA,NA,NA,NA,NA,NA,NA,NA,402.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155697,0.588401,-3.80352,-0.508767,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155832,-0.207979,-3.66158,-0.656602,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156184,0.418881,-2.77679,-0.80552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.696,NA,NA,NA,NA,NA,NA,NA
156303,-0.15084,-1.10144,-2.26281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.866,NA,NA,NA,NA,NA,NA,NA
156406,-0.326429,-3.5796,-1.39907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156731,-0.542572,-3.9024,-0.393515,NA,NA,NA,NA,NA,NA,NA,NA,427.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156895,-1.04611,-4.61243,-0.988629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.97,NA,NA,NA,NA,NA,NA,NA
157074,0.196712,-4.64179,-4.16289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.301,NA,NA,NA,NA,NA,NA,NA
157348,-0.921136,-4.88855,-3.85127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.919,NA,NA,NA,NA,NA,NA,NA
157561,-0.386158,-4.99613,-2.68437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.287,NA,NA,NA,NA,NA,NA,NA
157699,-1.53927,-3.58119,-1.60707,NA,NA,NA,NA,NA,NA,NA,NA,1275.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157868,0.134327,-2.54512,-1.0353,NA,NA,NA,NA,NA,NA,NA,NA,66.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158194,0.579532,-1.8177,-0.97756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.507,NA,NA,NA,NA,NA,NA,NA
158348,0.674212,-2.91987,-0.915898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158477,-0.0977596,-1.95541,-2.47085,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158650,-0.800178,-1.61243,-3.00118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2501.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158967,-0.729174,-2.70674,-2.0088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.338,NA,NA,NA,NA,NA,NA,NA,NA,NA
159037,-1.6611,-2.15402,-2.91416,NA,NA,NA,NA,NA,NA,NA,NA,344.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159348,-1.84833,-1.95544,-3.19156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.766,NA,NA,NA,NA,NA,NA,NA,NA
159600,-2.56243,-1.87728,-2.80638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159725,-1.35982,-1.54574,-2.57164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159822,-2.38624,-1.84995,-3.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.437,NA,NA,NA
160165,-0.912306,-1.36602,-4.66901,NA,NA,NA,NA,NA,NA,NA,NA,994.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160386,-0.118702,-1.83042,-4.65053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.562,NA,NA,NA,NA,NA,NA,NA
160547,-1.42984,-2.41178,-4.95132,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160704,-1.49384,-2.60361,-4.58892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160959,-3.1825,-0.179325,-4.28917,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161165,-1.93204,1.09116,-3.64155,NA,NA,NA,NA,NA,NA,NA,NA,11.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161330,-1.35079,1.82263,-4.31477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.605,NA,NA,NA,NA,NA,NA,NA
161452,-1.70174,1.66406,-3.02855,NA,NA,NA,NA,NA,NA,NA,NA,147.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161673,-1.36791,0.66895,-3.37521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.465,NA,NA,NA,NA,NA,NA,NA
161843,-0.343049,1.52753,-2.70555,NA,NA,NA,NA,NA,NA,NA,NA,-8.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162139,-1.10981,-0.00763956,-0.575207,NA,NA,NA,NA,NA,NA,NA,NA,368.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162350,-0.384523,-0.697502,-0.773457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.16,NA,NA,NA,NA,NA,NA
162409,-1.39215,-0.913319,-2.01938,NA,NA,NA,NA,2778.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162719,-0.991693,1.06402,-1.86269,NA,NA,NA,NA,43.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
